track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988,184104
4ydmav4vl7hebadtfZtMrg,0.467,0.635,-6.115,0.154,0.314,4.16e-06,0.844,0.51,127.596,88625
3eJH2nAjvNXdmPfBkALiPZ,0.774,0.792,-4.021,0.0523,0.051,0.0,0.155,0.507,122.062,139672
0G2zPzWqVjR68iNPmx2TBe,0.659,0.688,-4.649,0.0673,0.207,0.0,0.113,0.632,153.979,273474
1diS6nkxMQc3wwC4G1j0bh,0.722,0.588,-5.932,0.0544,0.0319,0.0,0.183,0.59,134.01,165507
4Z8HZSApeddaRM2ovivUj4,0.795,0.798,-2.357,0.08,0.532,1.02e-05,0.0869,0.397,104.912,214857
2N8m6CYs74qQO4mjVcXO30,0.824,0.587,-6.401,0.0937,0.69,0.000105,0.149,0.514,98.029,209438
1nahzW3kfMuwReTka28tH5,0.658,0.634,-6.068,0.0431,0.0104,0.0,0.12,0.302,140.002,170813
6Rdp4sAeb38xf8DByVG3Xs,0.79,0.343,-11.329,0.235,0.732,0.000274,0.201,0.466,117.952,138312
4HOryCnbme0zBnF8LWij3f,0.599,0.128,-17.261,0.109,0.974,0.121,0.115,0.367,159.679,244221
2cc8Sw1OnCuA5bV8nqWqpE,0.691,0.695,-5.6,0.0367,0.0592,0.0,0.0647,0.514,106.064,233386
4ka1FkKAMde6dQAFFMXKac,0.706,0.544,-7.275,0.0306,0.0273,0.0,0.087,0.477,115.935,177583
7eX3um6NpOQKWJMGCi97XD,0.779,0.705,-5.891,0.163,0.00471,0.0,0.0971,0.196,140.005,192804
3otr23EypFovRCjnPODejZ,0.521,0.761,-8.896,0.0372,0.14,0.001,0.0847,0.851,61.903,219000
5tnRnYnQIm9iJCraZGpOJp,0.408,0.256,-8.016,0.0306,0.833,9.59e-06,0.0998,0.186,73.854,185347
7y3xU9vEC1s8DSuuoSYKih,0.678,0.531,-5.029,0.0374,0.126,3.44e-05,0.377,0.176,99.008,177373
4HzqWEdAbzcVFDv0pvxV4w,0.762,0.77,-2.758,0.223,0.138,0.0,0.15,0.631,177.998,201181
2CEf2gU5ZJamLXa3NrgAvA,0.706,0.649,-3.911,0.0353,0.152,0.0,0.161,0.271,139.976,170536
61S79KIVA4I9FXbnsylEHT,0.686,0.385,-8.35,0.297,0.614,0.0,0.131,0.147,143.07,296568
7J4b3LVCIGO4CMBDFLPoP6,0.622,0.809,-5.623,0.0638,0.0288,0.00218,0.109,0.511,156.894,202960
4KOEQ1VPa1Ri5PWT1h84jt,0.699,0.642,-5.246,0.0319,0.376,0.0,0.0848,0.796,94.974,156200
4FRW5Nza1Ym91BGV4nFWXI,0.77,0.637,-5.53,0.345,0.103,0.0,0.171,0.431,94.966,383037
4T18CIOag4LfuqqfzyBQmw,0.803,0.745,-5.251,0.0657,0.136,0.00763,0.0712,0.628,107.077,116636
5GqFHxvAVUmZPdAFj6THjD,0.437,0.902,-4.915,0.0372,0.0374,0.0,0.089,0.564,150.017,188255
5GxUKIEkMXXZo1Tif0IzfC,0.841,0.502,-9.068,0.211,0.52,0.000187,0.103,0.863,109.965,224747
19gCnDoMbugHhF7eMpLpe1,0.66,0.139,-16.339,0.0323,0.964,1.1e-05,0.105,0.312,79.975,189000
3FImu2LpSuH6gDHBuFgIbS,0.367,0.142,-12.717,0.0319,0.913,0.00367,0.107,0.1,69.827,189463
7sGULdccMGSggXDq7ZjT3w,0.733,0.813,-4.752,0.0608,0.506,0.0,0.303,0.487,90.002,152000
46DU5gYWY2vjE79mbhX4Wv,0.679,0.633,-6.865,0.0317,0.517,0.0,0.103,0.709,109.736,187353
12DNxMLgOdNTjChoV9ynNY,0.955,0.646,-5.924,0.26,0.0883,0.0,0.215,0.691,125.132,190037
0xta6Gah3inmeHbj0e3F9a,0.894,0.615,-6.269,0.0826,0.0308,0.00921,0.309,0.661,120.0,193209
2pUQX4d3Cjh3umGkVz0XyI,0.475,0.805,-4.456,0.0377,0.000453,0.0,0.143,0.488,145.976,199680
3jRDfw9ZpCNuZaMnnfKAEn,0.555,0.605,-9.118,0.034,0.0328,1.61e-05,0.182,0.0723,98.01,128026
7v8wKvNQQIxkugCFFjrkaO,0.367,0.896,-4.002,0.091,0.000627,0.0,0.207,0.38,170.863,184893
6Dy1jexKYriXAVG6evyUTJ,0.787,0.833,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604
7EDEbNBsxgsTOfrOifN37a,0.73,0.534,-5.753,0.0282,0.468,0.0,0.168,0.467,124.933,209907
1uMHCAyGmHqyygoNRuo7MV,0.815,0.848,-4.704,0.115,0.023,0.000162,0.0265,0.684,106.032,133707
30eHHpkjMNqb2F0V8nXjbJ,0.77,0.695,-5.553,0.0341,0.192,7.03e-05,0.226,0.76,119.86,172018
3vxTQcZnjJMvCMK20udLDR,0.632,0.543,-7.693,0.0992,0.000147,0.0,0.223,0.248,144.177,200072
7eQHxigpuDJjCG50JyzU8v,0.7,0.613,-4.041,0.0408,0.385,0.0,0.0887,0.42,88.084,191250
4Nw7kywWurWS6ceinn1cHK,0.799,0.452,-7.641,0.0466,0.238,0.000133,0.0878,0.732,78.461,176760
7v6zWoWAcqvOLQHWr9abJN,0.725,0.636,-11.056,0.0461,0.000276,0.00456,0.224,0.747,139.012,76722
7MuU7UbVaKyu4HkHBoHwrD,0.577,0.683,-7.699,0.0523,0.028,0.00329,0.156,0.728,115.058,204522
6i33i1yO8ye2tFYkN9C1Dx,0.553,0.723,-5.858,0.0303,0.0248,1.05e-06,0.252,0.616,88.007,186907
2Q6NVIPwqtosYBXQ0C00d0,0.619,0.927,-3.765,0.0346,0.0192,0.0,0.138,0.928,137.975,186187
7CIERzyqIwLVKGp00YbHRO,0.829,0.617,-8.497,0.14,0.227,0.00306,0.0618,0.81,125.605,98544
5dPz35akJjPqb17yeqNwqH,0.604,0.741,-5.571,0.0475,0.178,3.49e-05,0.409,0.473,153.947,153190
2WnAKZefdRHxtBEkRjFOHC,0.685,0.521,-8.285,0.0345,0.185,3.59e-06,0.111,0.578,115.885,190779
4pHiqPxCRQeNMgoPqdXvJ3,0.575,0.618,-6.822,0.116,0.508,0.0,0.154,0.864,171.954,122264
5DOj44TzDNJbYcStxI6Fbg,0.574,0.785,-5.189,0.0463,0.0515,0.0,0.169,0.429,135.042,144907
3Dby3p1m6IOZn2gIIqECgK,0.512,0.462,-10.491,0.0408,0.83,0.166,0.121,0.353,112.05,185320
1Z8TPHiKeCUyClxV6WTTIf,0.584,0.836,-4.925,0.079,0.0558,0.0,0.0663,0.484,104.973,202204
4h3D9YX8raIWdDaDyiopow,0.978,0.459,-6.183,0.108,0.125,0.0,0.0791,0.75,122.009,216393
2ULQtFHTzUK0DqcqWUlXxw,0.712,0.404,-7.594,0.12,0.32,0.0,0.121,0.548,139.991,222367
7MFuhP7p3fPQc8sYyeWL1x,0.418,0.628,-8.493,0.0354,0.461,1.99e-06,0.186,0.462,83.926,224547
3IeL2BjoIaLICr6QDXxlcj,0.789,0.663,-11.278,0.0646,0.439,0.0,0.0649,0.685,99.969,109552
2r9CbjYgFhtAmcFv1cSquB,0.511,0.559,-6.587,0.0264,0.0167,0.0,0.113,0.248,145.88,244587
5oATfmosbG2mlHI34TgujK,0.656,0.693,-8.095,0.181,0.0206,0.0,0.104,0.326,75.998,138815
1YDebgap5OFwXEBG18NJvy,0.933,0.656,-5.85,0.322,0.129,0.0,0.161,0.934,119.987,159083
3z06k8YF9CqX0CGFrlekOK,0.76,0.371,-8.964,0.0531,0.00772,0.0,0.0785,0.653,138.023,115402
2vXgyN14LX2zl7JEASw242,0.74,0.576,-6.744,0.146,0.0249,0.0,0.104,0.315,110.095,209476
4O3RwH1TFG1EjPezLIYehI,0.53,0.37,-9.989,0.0279,0.806,0.0,0.112,0.701,140.061,206734
5xrtzzzikpG3BLbo4q1Yul,0.738,0.89,-2.275,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,214253
0ZHLqpysyyJil6TlEJAZY9,0.509,0.435,-10.231,0.0812,0.324,2.28e-06,0.0989,0.222,75.2,146000
2fSuoIlA1uTERXunbshSWh,0.403,0.516,-7.983,0.0343,0.449,1.26e-05,0.0937,0.428,170.015,194293
20R4HfKloPKgXDqU7UKk3x,0.879,0.365,-7.781,0.0924,0.227,0.135,0.0583,0.663,94.016,173539
3g8n6JHQDGGjrE27lAtpvn,0.158,0.542,-24.552,0.0805,0.000453,0.941,0.391,0.0352,131.109,153066
658QJ4p8WcbT3O7iWLpO1D,0.812,0.974,-2.327,0.227,0.695,0.512,0.582,0.064,153.979,99748
58XuhoLGFJCqpD5EOPif3f,0.542,0.218,-7.817,0.0328,0.848,0.0,0.0983,0.175,127.569,201705
5xhJMhyDHNzFS2FCDSQTp7,0.104,0.479,-22.971,0.136,0.127,0.993,0.371,0.0133,89.164,169413
2AaJeBEq3WLcfFW1y8svDf,0.649,0.508,-10.232,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,194051
59fFsGRwFiuhxKDPc1k6xW,0.829,0.343,-4.937,0.102,0.00734,0.0,0.179,0.312,78.035,135431
0FFsgUoFibYISzMxuGS61W,0.683,0.615,-5.737,0.0966,0.222,8.25e-06,0.154,0.45,77.014,188893
73aofsDvxQznhWLfgQ5gBz,0.624,0.64,-7.735,0.0806,0.0529,2.8e-05,0.119,0.592,88.942,169976
7FdmHr87G79PDRGy9SPBkZ,0.949,0.683,-4.242,0.0946,0.0199,0.0,0.171,0.887,130.012,184635
7eQj6r5PIdYKEIZjucBMcq,0.693,0.681,-7.039,0.025,0.0848,0.0,0.0768,0.663,100.02,205787
6GomT970rCOkKAyyrwJeZi,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445
1sbEeUY8KsdvgiQi26JBFz,0.803,0.565,-4.711,0.235,0.0558,0.0,0.141,0.474,163.085,200221
0soNGRgFn7aq1T4LXtFDMb,0.81,0.658,-6.92,0.329,0.022,0.0,0.309,0.433,82.532,168727
3nOz1U41SZZ0N3fuUWr9nb,0.646,0.471,-9.247,0.157,0.122,0.0,0.125,0.455,170.084,232813
3CJaDcjZKse7X7eVUukQJB,0.505,0.276,-12.784,0.0343,0.756,0.000508,0.369,0.596,103.056,225000
6pmNoWKk0r6zfIjWneJRxR,0.718,0.628,-5.334,0.373,0.0884,0.0,0.186,0.771,139.769,154433
7ITzf6TxMKnUwgXfNRfMxI,0.623,0.788,-7.777,0.0415,0.000247,0.271,0.0978,0.955,121.974,207010
3T03rPwlL8NVk1yIaxeD8U,0.509,0.228,-8.68,0.0332,0.92,0.0,0.104,0.586,90.674,156468
2cpwCl4uQlyub8HOqkh5sl,0.486,0.641,-5.91,0.0546,0.348,2e-06,0.233,0.423,145.947,186719
05bfbizlM5AX6Mf1RRyMho,0.743,0.655,-5.015,0.159,0.114,0.0,0.0764,0.785,172.031,261335
0YfRAYTNTNszGg8VARrSIH,0.611,0.846,-3.548,0.0374,0.178,0.0,0.12,0.544,129.961,153253
6F7UOC6fPWOkPqybOWBHSv,0.575,0.644,-5.68,0.0309,0.271,0.0,0.131,0.626,80.07,195013
1MIGkQxcdAt2lDx6ySpsc5,0.801,0.688,-4.594,0.396,0.144,0.0,0.107,0.5,162.928,157675
1tkipCYkIgti8f1tqjfcWe,0.841,0.732,-5.186,0.19,0.0115,2.18e-05,0.136,0.576,149.012,143480
1NaDK3atogQEn9glK5fYuy,0.55,0.803,-3.608,0.0347,0.000561,0.000523,0.0266,0.877,130.015,164691
3y8HeC82z6JzIcnLEj0GcO,0.485,0.32,-11.761,0.0304,0.677,9.54e-06,0.0819,0.455,78.797,171574
6bxKECVRnkLmtpeU22Ve9p,0.413,0.624,-10.353,0.0682,0.00859,0.0178,0.132,0.0814,82.516,139652
2Qt8qG9SWPdtRiaWcPNJRm,0.735,0.446,-10.232,0.109,0.0071,1.93e-05,0.173,0.121,150.915,199093
7oe04qLMdQxHXhcGIfShXf,0.877,0.462,-14.419,0.0542,0.21,0.000208,0.145,0.888,119.989,160000
1xO7tp4J5Wj0NeKrzIpd1V,0.704,0.482,-5.352,0.0349,0.211,0.0,0.3,0.604,102.01,198529
34axCSujRVT7YWmDvisjdQ,0.597,0.716,-7.414,0.141,0.0159,0.0,0.265,0.64,158.127,133747
67wUHsoXdZ8UOLt6rodpQ9,0.585,0.863,-4.061,0.0401,0.0446,0.0,0.0937,0.788,147.931,210560
17sPXQa8bT24ToCYHXuQXI,0.498,0.931,-6.182,0.0737,0.139,4.65e-06,0.111,0.731,193.434,141333
7m7zZuRVyRsQunMbcTc4e6,0.585,0.754,-5.396,0.142,0.383,0.0,0.108,0.666,102.853,155153
7BoobGhD4x5K96Me0hqC8Q,0.855,0.463,-7.454,0.0367,0.217,1.77e-05,0.347,0.866,102.931,122773
0R6sz2EUOMSM3qaZHEpG63,0.514,0.693,-5.562,0.0263,0.0551,0.824,0.195,0.771,89.984,68000
4omKMytsN5mudpBbAsZPOQ,0.38,0.268,-13.719,0.106,0.618,0.0,0.0798,0.47,86.973,299563
3IBHk8pwBYyzlKYGVmoWQt,0.517,0.738,-10.119,0.0347,0.413,0.174,0.187,0.19,129.988,465744
5uICWmZTLkpEVbK22PBP6e,0.535,0.561,-11.609,0.0484,0.876,0.000136,0.115,0.287,96.103,257773
1RE3rZvv6kImf4fIZCjs2I,0.706,0.695,-9.667,0.17,0.000648,0.000134,0.108,0.474,75.511,165107
3h90gypXwmPw2EclCHdfcF,0.644,0.515,-7.714,0.0328,0.189,0.0,0.0919,0.52,81.642,182694
6ClOCtJhmZ2WmunnR9vJ8D,0.739,0.598,-9.292,0.0896,0.192,0.0147,0.38,0.231,125.025,78459
2LJRoFOtMGLnSxJqlJuhge,0.858,0.634,-4.058,0.0286,0.518,0.0,0.236,0.909,110.03,164360
0F0vbaAjqfjK1kKH9Wyymn,0.709,0.668,-4.741,0.0317,0.0444,0.000764,0.409,0.588,110.092,154421
62nb5YUYUqtYJhVPwRhCke,0.788,0.628,-5.746,0.12,0.00715,0.0,0.132,0.479,104.083,166911
4FdPnT2cFrpWCmWZd7GXc3,0.471,0.846,-5.269,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,213719
1goiRWxiG3GTlODrdDZ7NR,0.335,0.639,-6.598,0.0369,0.265,0.0,0.107,0.381,139.912,598995
47FkzJm1bUaIc0OaGZvslL,0.499,0.468,-11.023,0.522,0.703,0.0,0.167,0.719,163.117,107253
6HsXpHn2s6S9arU3Wy7ndc,0.443,0.518,-6.373,0.0266,0.603,0.00225,0.0984,0.323,185.764,180787
4IQkfUsrwXol38VV3U7t7T,0.61,0.488,-6.918,0.0293,0.817,0.0,0.312,0.443,125.039,240227
2zBDKzqa6sdxeI0fC6OWIC,0.806,0.513,-6.208,0.0685,0.217,0.0,0.217,0.503,124.988,178157
7uEruRFEeMn57hrmZhA4w5,0.793,0.462,-12.939,0.0628,0.124,0.0,0.0995,0.474,106.226,154992
61Emqg95O9zo1GNOcyxq4Y,0.442,0.517,-7.807,0.0548,0.0699,0.0,0.114,0.2,79.867,193822
1JpzJfxjHGFUyTHXLZidok,0.811,0.5,-6.717,0.0976,0.104,0.0,0.372,0.789,178.017,189333
1TZv3bujNaYz646eezRE91,0.573,0.867,-2.876,0.168,0.0853,0.0,0.38,0.231,74.861,339506
20WKHeDTmtU0Zj4sNB8aoA,0.611,0.756,-4.483,0.0288,0.0587,0.0,0.378,0.596,106.012,167376
5NXthnJecYXjt7sTEWETTY,0.71,0.543,-9.141,0.0527,0.478,8.66e-06,0.0988,0.481,83.965,138929
0mG6igzxbH55XRyq3ygEh8,0.775,0.518,-5.857,0.311,0.455,0.0,0.121,0.646,161.011,123987
6jGAh1bFnXt1Muj9zeHveZ,0.651,0.703,-8.958,0.0816,0.0297,0.0,0.0608,0.647,140.051,249444
1aEsTgCsv8nOjEgyEoRCpS,0.441,0.202,-12.499,0.0381,0.732,2.6e-05,0.126,0.269,77.971,174587
0LatE4S9UtCDwIdGQsFFKL,0.707,0.74,-4.311,0.0509,0.179,0.0,0.612,0.336,127.974,189907
1ElGmhauttS9p7LwmHG9uM,0.41,0.174,-11.405,0.0328,0.767,0.00197,0.114,0.0694,105.292,153000
0dKg2vGC1hFqcK5LGTaKzX,0.799,0.701,-3.272,0.282,0.309,7.36e-05,0.0514,0.607,100.946,201920
2BfYlQPq501DdEfc2inL9t,0.723,0.539,-8.591,0.0294,0.428,0.0,0.167,0.651,103.452,166016
4cOdRhWoQg8wrtggw6YZLY,0.49,0.449,-12.361,0.259,0.142,0.856,0.13,0.155,119.847,136150
21aOLk12MksET8AsbU0SI6,0.644,0.867,-4.18,0.0383,0.001,0.0,0.105,0.687,124.997,199919
0DbO2UQHQvlcwMppuvmTpI,0.915,0.645,-7.067,0.343,0.0478,0.0,0.139,0.593,142.902,130507
1VauUM5CBX7nkLcgafQL2B,0.783,0.524,-6.455,0.0554,0.241,0.0,0.271,0.839,117.496,164896
7eResoqEJJAVTkQYSqvO3P,0.588,0.608,-7.062,0.0365,0.225,0.0,0.092,0.508,90.201,189496
3opC4kS9RpbNJw7aORFmGF,0.606,0.543,-14.387,0.0509,0.0215,8e-06,0.337,0.569,137.99,68547
46nvQpUDsxpS08UTFOeKTA,0.539,0.715,-6.639,0.0595,0.0265,0.0,0.609,0.489,123.854,165524
3QXBaUQ8iwP2WI1GpQIP18,0.507,0.718,-3.795,0.0636,0.296,0.0,0.0921,0.927,92.226,225000
1qlh1WxuWilyIWRwdsKMuJ,0.532,0.572,-6.794,0.421,0.00984,0.0,0.143,0.369,160.517,225664
2Q3jFbyE61mCjS3SkW4toJ,0.488,0.635,-7.19,0.26,0.179,8.16e-06,0.156,0.783,174.072,269884
35CpkPPqi9RXlETJZw5BYS,0.613,0.478,-9.217,0.0288,0.389,1.71e-05,0.108,0.439,100.037,281107
1ztwML7G0PytrYEUE0XTa1,0.388,0.465,-9.294,0.0324,0.484,0.0,0.276,0.421,73.774,178319
1uGzYOG9N5AcGjY1EwxtdF,0.532,0.833,-2.362,0.051,0.0152,0.0,0.0747,0.102,176.06,109116
5R691ipUYRDYW6ehapjoj6,0.713,0.793,-5.277,0.397,0.271,0.0,0.727,0.203,71.724,196946
7sYMyRZ4bMyuIY5N3vbA6q,0.482,0.826,-9.312,0.104,0.0164,2.7e-05,0.218,0.884,187.025,133000
0q1H8leLjzZvjHhgNBiVOx,0.79,0.688,-5.474,0.0319,0.0996,0.0,0.111,0.815,97.483,146840
0oSVZClSSfn4aacXvdmkuj,0.676,0.494,-7.077,0.261,0.135,0.0,0.0995,0.756,169.685,93176
5aszL9hl6SBzFNsOvw8u8w,0.694,0.948,-5.307,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,58149
1z7LV5wkExwW8YJk0IrPUA,0.826,0.616,-5.479,0.328,0.241,0.0,0.287,0.612,127.925,181199
3uKqnQ0dGBcpovf9lV2nqg,0.517,0.995,-1.437,0.0989,0.0785,0.0,0.703,0.803,159.402,110134
6BLwiPtCG3OxqBpWQitbGR,0.785,0.599,-7.854,0.0305,0.395,0.0,0.07,0.781,100.083,225035
67zLByRJnWEBgInykFoV5D,0.561,0.823,-6.81,0.034,0.000159,0.000506,0.154,0.161,92.0,201280
1oPdIqXhjswpTnA5PPQs0K,0.673,0.748,-6.1,0.365,0.255,0.0,0.236,0.716,139.667,181714
6w8ZPYdnGajyfPddTWdthN,0.703,0.68,-6.118,0.0431,0.0171,0.0,0.178,0.536,97.985,210384
6aDsgHPZsMztSbZernzlF8,0.576,0.679,-7.237,0.034,0.0311,0.0,0.323,0.213,121.005,187889
4191RXFPa7Ge9XkA4cWlna,0.526,0.334,-8.491,0.251,0.702,0.00782,0.0586,0.522,74.966,212496
1Te0tlHsR9TKyP1DF7inQD,0.777,0.406,-9.669,0.255,0.676,0.0,0.123,0.715,95.128,116523
31qCy5ZaophVA81wtlwLc4,0.686,0.538,-8.026,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779
5LEHlRPjGcZ5RdagAwXpHS,0.102,0.0333,-34.177,0.0476,0.797,0.927,0.111,0.0591,89.605,143053
4uuEGH5SVuzkkSFjo2DEiY,0.563,0.473,-11.548,0.0503,0.514,1.2e-05,0.109,0.405,101.934,208609
5jzEwSyyymBlf1fa1o39T2,0.818,0.673,-7.542,0.148,0.348,0.0,0.172,0.695,87.961,193636
5ikjIVLHoBrgaZ0zNrn6Ty,0.881,0.884,-5.185,0.0932,0.303,1.62e-05,0.157,0.633,126.033,142708
3XYRV7ZSHqIRDG87DKTtry,0.702,0.741,-5.33,0.0427,0.00544,0.0,0.337,0.646,124.925,187585
7FKkswFflI5Txc3Y4gH0IB,0.576,0.467,-6.435,0.0305,0.257,0.0,0.13,0.234,86.011,188160
2xlOJSbScxrHHOmlNmILpD,0.728,0.623,-8.066,0.305,0.0391,0.0,0.214,0.805,145.973,171781
6Zrs6gUUaSkM1Z7d0FxOlF,0.227,0.00268,-27.348,0.06,0.951,0.912,0.109,0.228,64.26,146000
0PLhwCmQ7cC3ThRGPn3HxF,0.765,0.582,-4.528,0.12,0.245,8.21e-05,0.154,0.36,132.992,171280
78QcVmzxS0wIwuC2rpAauI,0.768,0.56,-3.497,0.0859,0.709,0.000791,0.115,0.372,112.084,205714
1Y5MJnYsIi3Qlifvss4jPI,0.889,0.884,-4.323,0.0379,0.0111,0.804,0.0999,0.789,124.003,116129
2m3ObD945KvpE5y9A1eUWm,0.572,0.69,-6.201,0.0358,0.0474,0.0,0.0897,0.624,160.111,237580
15eJjGIuCDEtF6ph4Hd3eR,0.292,0.448,-7.931,0.036,0.187,0.0,0.235,0.331,80.092,205760
6uOMIOljAGYvk0pVMpYxFI,0.653,0.752,-8.083,0.0355,0.345,0.0,0.117,0.718,97.806,124267
6uwfVkaOM1mcMkFmSn35ix,0.546,0.613,-7.589,0.0264,0.418,0.0,0.103,0.535,79.015,215627
25qk9xa71F1POdI4vj7rbi,0.506,0.563,-7.664,0.411,0.0326,0.0,0.0856,0.153,168.146,190509
2QXWdzWLvRZToFFyY49Exz,0.894,0.797,-9.452,0.361,0.515,0.0,0.0654,0.632,143.917,124514
1HsOTiVqdN7PB1zOS2bcsO,0.672,0.654,-4.528,0.0966,0.201,0.0,0.1,0.404,78.512,188026
1EHUQesfVKwbthtNcpBi9g,0.655,0.469,-6.257,0.0292,0.173,0.0,0.0956,0.467,92.56,161385
0b18g3G5spr4ZCkz7Y6Q0Q,0.758,0.913,-2.926,0.113,0.00364,6.92e-05,0.193,0.658,128.04,186210
0A402ZdxwQzaVdyH5Zav5X,0.39,0.627,-9.811,0.0367,0.406,9.06e-05,0.0792,0.273,144.116,337152
3pVs5Zehts89WLyBPiYfxG,0.432,0.784,-3.506,0.0347,0.00561,3.35e-05,0.222,0.41,75.999,244430
3HGnIIdHYIbkowzLk8UHbE,0.678,0.528,-7.317,0.0551,0.289,0.0,0.0734,0.614,79.018,194545
44BAhrrgZKylwZh8zlUSaQ,0.545,0.63,-8.675,0.0953,0.0781,0.0,0.195,0.263,140.22,161254
1I3DclkIlscxB8FjPpocCI,0.602,0.795,-5.086,0.134,0.000603,0.152,0.402,0.526,174.809,80446
2hRlHXzOf14ArYmOPeAXsa,0.692,0.721,-3.244,0.389,0.405,0.0,0.0773,0.496,168.084,200050
1lV3QHHMAQt0Kc1ioZq2MP,0.704,0.739,-3.286,0.112,0.328,1.93e-05,0.0856,0.425,179.879,208292
2KnLkZ3z7PO3kgVGHGqDpD,0.398,0.286,-11.881,0.033,0.616,0.000146,0.0912,0.0666,78.262,222800
27sBcXtgTBSJRdUxei1a7J,0.766,0.539,-4.927,0.0479,0.402,0.0,0.104,0.888,120.175,188501
2m6Ko3CY1qXNNja8AlugNc,0.559,0.559,-6.425,0.0358,0.0145,0.0,0.138,0.338,72.498,220780
29t9XYOV65fFXiVzFFJgHH,0.671,0.639,-6.852,0.134,0.0928,0.0,0.0941,0.385,119.82,216000
080BnzVFYXgNR6f4jtyzkP,0.751,0.517,-8.374,0.214,0.0332,0.0,0.129,0.449,77.051,174533
7A2cNLRT0YJc1yjxHlKihs,0.628,0.685,-5.864,0.0358,0.00324,0.0,0.18,0.605,126.014,220413
7n6QMW76A5qgfn0Mb4aL7i,0.574,0.664,-7.713,0.0334,0.305,2.29e-05,0.143,0.727,111.933,213855
51Lf3l6wx008NdBxCQnD6B,0.57,0.804,-6.782,0.0701,0.0598,8.96e-05,0.187,0.624,87.533,199233
2k5rWMAz9RvFS3k3kk3cc5,0.726,0.481,-8.254,0.207,0.141,0.0,0.155,0.224,79.978,135000
6eaTOaQHqkjuNvoShsoXhT,0.676,0.551,-8.386,0.0318,0.35,2.42e-05,0.137,0.301,81.47,183435
0auI02VsQeSX5DJ3e17Bmh,0.56,0.0452,-18.185,0.111,0.537,0.778,0.0804,0.805,137.841,91004
37WtW8yj9PfLuM4YMnMIj1,0.664,0.571,-9.697,0.155,0.00377,0.0267,0.214,0.49,141.951,121757
2pn8dNVSpYnAtlKFC8Q0DJ,0.311,0.607,-6.578,0.11,0.0174,0.0,0.131,0.286,188.7,168086
6D2TCm4nf5nxAcdGJ7w3QP,0.903,0.817,-3.972,0.095,0.0272,0.000311,0.242,0.732,102.014,217360
0QCWhIYVGx3ousdsUZgy84,0.065,0.0034,-37.097,0.0489,0.984,0.847,0.101,0.0719,72.496,228000
6MCjmGYlw6mQVWRFVgBRvB,0.663,0.871,-5.287,0.03,0.00299,1.8e-06,0.337,0.826,130.025,258840
0UTyLmkQgPOEIz95OVAJTR,0.667,0.582,-5.791,0.267,0.00466,0.0,0.124,0.141,121.972,316733
7bPWdJgx8vek7S5i5yAtvG,0.334,0.276,-13.125,0.0643,0.877,0.000249,0.113,0.429,201.025,271177
0hiHNxqKGf3GZgVTIOAiiK,0.614,0.526,-7.492,0.0603,0.468,0.0,0.0939,0.366,177.913,186552
2VeLdiYiILcCOEV0izfzEW,0.44,0.676,-7.57,0.0582,0.152,0.0201,0.108,0.429,125.013,206438
5a8QUc4ubHJqQm7vzs2YhA,0.595,0.588,-11.313,0.0624,0.507,0.781,0.113,0.518,166.061,145634
4qbEaaJ29p32GI8EWQmm6R,0.783,0.472,-8.392,0.0427,0.22,0.000458,0.0798,0.589,122.052,125256
2nG54Y4a3sH9YpfxMolOyi,0.588,0.856,-5.242,0.0316,0.000818,0.0739,0.238,0.635,96.966,175044
2IePEfMAtqWS6rLXXFZIgI,0.792,0.707,-5.218,0.0623,0.116,0.0,0.12,0.408,134.997,224042
2cVqu4Y1kveK3KuL1aXgNj,0.67,0.628,-8.823,0.0585,0.273,0.0,0.136,0.7,154.974,172955
2JoJrsEV15OzbijS47lids,0.482,0.779,-5.025,0.0409,0.0135,0.0,0.296,0.328,158.162,241822
0ODaBMQ3tbTefbmbMWTwdT,0.463,0.76,-5.958,0.11,0.0379,0.0,0.115,0.65,123.899,164347
45vDAZmpEf8BGVd1EA9yLA,0.666,0.707,-5.444,0.255,0.0862,0.0,0.334,0.627,160.0,168000
7u6kAP26NFU2rwNKjFUpI8,0.541,0.903,-4.746,0.0901,0.00546,0.0,0.205,0.767,139.981,178680
0BiK5BbYNFLb88CCOxBFJe,0.386,0.762,-6.341,0.564,0.122,0.0,0.527,0.433,170.691,138312
4ak9GGe6afmi2HbxEjvhIC,0.687,0.288,-10.415,0.045,0.863,0.0,0.0986,0.308,110.927,194887
2dHoVW9AxJVSRebPRyV2aA,0.647,0.377,-6.003,0.0375,0.594,0.0,0.0768,0.653,79.936,207164
1Ndx4AI3Bco1Ewc84OrOQP,0.64,0.816,-8.433,0.0895,0.124,2.98e-05,0.213,0.462,106.984,143922
