track_id,track_name,track_popularity,album_id
3jMZlNn9ZaqsYDc2bniyvD,Princess Zelda's Rescue,0,6ejHn0rNmg9M6a1X3p43h6
6D8n9fnQOOOOR5QrI0RRBE,14 Years After E-Day,0,5C4WWG7nAvT8Xg7fTtlBKZ
26bV8KqSeeRDxSYlj0DS7o,On the Run,16,4YQsbhCYkpmueqKC4aEn7f
4DRVvewHIt4jmGDXCfRkqh,New Worlds Dawn,15,14h9S7VfePhEoSe2ixjGvn
1al8rXtjeaU8zj7rYZh4Pr,Cold Reader,6,73ha5wA0m7ksItPXK7Vitz
5UT7CmGvIMArAICbYeVhmz,Uncharted Waters,0,6CgKY2A26Mc8t1D1JZ0V3L
2wyEh3iDGh2HjOoEAQWG7V,SIM Nights,0,7ycdCSJkou3lE7MLECIgz5
5QcsVcJHs2vs5725VlMXA0,Stains Of Heresy,0,4IzBbPCbp4Ina3B2GlZNFS
4lkq5v8nVr5feDwYWCDjwr,In Case of Trouble,39,2r4a3PREYIRF2QdbcPnrEO
0mPPQVEXqqdQ0GZhQuV0P6,Fi's Farewell,36,7LFhwsI2JTdLVczsBwDB3c
7LfyyDvMQCizrEtKZAdzBL,Fall 'N' Roll,50,2XbgThX8BaW5Euimr3JAPT
0CjEDSe5G3cj7vB1lFl5gH,Blood and Glory,0,2reQVSlAob2ZP8T4Oa7AsR
7J7ApkWwGvmjIwc9Lfbs1E,Never Surrender,0,5qJbK2J15QLyLm7Jfs7XSP
6rDWSaJOtiySPNd5b6Bs82,Fill 'er Up At Chap's,0,5C4WWG7nAvT8Xg7fTtlBKZ
3NurUaKnM8paeWMd1vneNr,The Library and Museum,41,0swXkrnGm7RP1BIHiqV8Jk
1twTnc9iVMunHG4AZiHa2m,Sonic Boom,13,0F64g7rDH1jsy8rm8zBl9Q
6iDJjfwf93QouRtmOk8pOA,Sanctuary 3,36,02HxYyxBkARuEhiLNVq6ak
6JvXW6lmwZOa8k2vjRKwkN,Respite,39,1cVsczQdIhX9Tf2dOMjjvc
5nOGO9xbLjpeasVjvcDaVA,A Stroll in the Cemetery,11,0OKyZzH4nCkGIcVZoLwIcU
0tErfhDBROWflNVdm6pxqt,Town by the Sea,22,0SEnOS85pgO5OtyITw1EUW
4by2V8ms3KJNDJtgQIJ50C,When No Man Has Gone Before,0,5GAHLnlyZGLpOSdYI1tQ3R
7IAhk7DJi2FGX2pHEPY2dZ,Go For It,0,5GAHLnlyZGLpOSdYI1tQ3R
16dKh8WQQDA667SczVDbah,Wormsong,0,673cuQ8hG3FYLbF1HxHJuc
0AnsIh2o4sa9p8pHJOi9oI,The Way of the Ghost,47,6N9upMTvxPR79tutqclKtq
3gqvrhjb2A3HPHb7lvyMhk,Secure Place,0,5TYho0vhgHbO3YmVl6Fsxx
6Sujlx0tPcO8mKA3KbfpFy,Embrace What You Have Become Trailer,32,6E3Bji2Z4yNO4LZQbJdoHI
31zBFtPdmuElG0fnI4QBz6,"Merry-Go-Round (From ""Super Mario 64"")",0,6I5bHxOWPojQaSXAtRKkhd
3Gd0MTfiNYz9xjiccqPiBC,Summer Fields,0,3ZZcmaAC33hSyX0CXF9JT9
0QQODcuWJuPSqc5QU4Quxr,Hyrule Field,0,2bQFKvGYJAnDZHOzKrYBq8
0Aa1wRkEYq8g0tjZJmVTyh,In the Simulation,15,4YQsbhCYkpmueqKC4aEn7f
6gdghCkkDIz48OXYNtsAJg,Welcome to Kronos II,9,0rlNGIxXjIIUVfD9NfUWLC
0rCbqcY9h84g8ryFn4wrZc,Forged in War,0,1w1R7R0Scm1IsJQFeONENx
440GMZTsNFQU6GUGJxlqdN,Moria Highlight Reel (Bonus),0,0SryLtBGGy23KtytbOXxRW
3fF84R3UVNeS9ehoEIedV3,Bridge - Pt. 2,0,6ggDsS6BEsjSX9M27eOT6a
4shsCsVxXiTryOQFiSmkMR,We Are the Division,32,5cIdK8l3v0B1jdtWlsvwS2
79aotvPXTlHbZ8MvoxhqAE,Light of Nibel (feat. Aeralie Brighton),48,7xPc1OsC2R0siZKMlzRBIo
0BIUw9c8DWH2VAObLj6PsS,Shrine Bros,0,3VTJ2GOgcQfYRcxroUrNht
0T0HD36tAupxH8qQJcUjEt,Snowy,0,5igTFdgbS1jxBpBufbcQA6
2ETVXQy90cCitaKLuTzQ43,"Primrose, the Dancer (From ""Octopath Traveler"")",0,7Mz5GrmK6vsPyFbWo9HLzV
3QPfxXJt0Lpy9AfR5BVtzq,Stormsong Valley,32,4imGoSQoYnDrUJsQ9b6XID
4lVy3i5TAuMdWe0j7q6VyA,Suleiman's Grief,18,4YQsbhCYkpmueqKC4aEn7f
2UKgx2oba7CltHLACr3xdT,At Doom's Gate,65,0KQyC28P9808r0oKKNgHvp
0yw4A9n5A6su1pJnNko3MA,Grandma (Destruction),0,2b7smKKOhahaYTQfZaR7Ta
09DhrbUJCBjEXitrh7lw1C,Penthouse,43,3t0h9Jw2lbQFCrBuDUMARd
3TYw4LSw9ykSahfYCBSSVw,After The Storm,0,5GAHLnlyZGLpOSdYI1tQ3R
4MgWCOxoyabfYgG0PQ8OIt,Premonition Of War,0,6ggDsS6BEsjSX9M27eOT6a
3PBUo1kQiLrTGPalU7oQQ1,Henry Daughtry,0,2F6XiSDES8mbjRsMb2xiye
1E3xQcvj7UnGLGWEYi7UNm,Dr Elizabeth Darling,22,231L8hGyehsAzmrPrd785m
50mku7LtsjfuRPy8hNerdB,Icarus - Main Theme,48,3t0h9Jw2lbQFCrBuDUMARd
4p2zF2Hv3jUo1145Z53poC,"Cornered (From ""Phoenix Wright: Ace Attorney"")",0,79ah3lpuWcBp1lwc341b3q
6dXsS7N0OcYBnqoWHB2el9,A Wintry Paradise (Stranded Ship),14,2GvoGdztP6rTHFFguk1CtW
1m73S45l5u5Al1jQCNBVsf,Arkham City Main Theme,49,1TXy0eNffZssA66lDpoAPL
7mWRugxzIed0abZUkhJ8kk,Anderson's Mission,0,5TydVczo6Iu2AkY91tvJZ7
0wTMzKyV9zZE4RnmfTtynZ,Battlements,10,4DWAMiEQomJng7Guou77QT
2Yn2yvWytpTvEu7ePl6fkD,"Corridor of Elements, Pt. 1",6,59EuNnwsJyfhGf6XQ5KS0Z
6fwW6uPloanwDx78kBvH0N,Spring (The Valley Comes Alive),46,0swXkrnGm7RP1BIHiqV8Jk
1OJxI8lIWRqBvouJxW1nzN,Subwoofer Lullaby,70,3Gt7rOjcZQoHCfnKl5AkK7
35QFxY2Jx2DYrkFOwtP7of,The Dark Dungeon (From Baldur's Gate: Dark Alliance 2),16,05e5VhfJlhxoPmS6W2hBmy
0fyEBEreL2lY3bd5s8sJxm,The Morning of Crimson Peak,0,2COd6YtGAfqepkOLjP3o2B
